timestamp,index,persona,category,status,tool,args,run_id
2026-07-01T09:00:00,1,Analyst Bot@acme,BENIGN,OK,read_text_file,"{""path"": ""project_pipeline.txt""}",benign_acme_Analyst_Bot_0
2026-07-01T09:00:00,2,Analyst Bot@acme,BENIGN,OK,list_directory_with_sizes,"{""path"": ""shoots/SHOOT-2026-A/photo_002.jpg""}",benign_acme_Analyst_Bot_0
2026-07-01T09:00:00,3,Analyst Bot@acme,BENIGN,OK,list_allowed_directories,"{""path"": ""project_pipeline.txt""}",benign_acme_Analyst_Bot_0
2026-07-01T09:00:00,4,Analyst Bot@acme,BENIGN,OK,read_multiple_files,"{""path"": ""shoots/SHOOT-2026-A/photo_002.jpg""}",benign_acme_Analyst_Bot_1
2026-07-01T09:00:00,5,Analyst Bot@acme,BENIGN,OK,read_text_file,"{""path"": ""shoots/SHOOT-2026-A/photo_002.jpg""}",benign_acme_Analyst_Bot_1
2026-07-01T09:00:00,6,Analyst Bot@acme,BENIGN,OK,read_file,"{""path"": ""shoots/SHOOT-2026-A/photo_002.jpg""}",benign_acme_Analyst_Bot_1
2026-07-01T09:00:00,7,Analyst Bot@acme,BENIGN,OK,read_file,"{""path"": ""project_pipeline.txt""}",benign_acme_Analyst_Bot_1
2026-07-01T09:00:00,8,Analyst Bot@acme,BENIGN,OK,read_multiple_files,"{""path"": ""project_pipeline.txt""}",benign_acme_Analyst_Bot_2
2026-07-01T09:00:00,9,Analyst Bot@acme,BENIGN,OK,list_allowed_directories,"{""path"": ""shoots/SHOOT-2026-B/notes.txt""}",benign_acme_Analyst_Bot_2
2026-07-01T09:00:00,10,Analyst Bot@acme,BENIGN,OK,list_allowed_directories,"{""path"": ""shoots/SHOOT-2026-A/photo_001.jpg""}",benign_acme_Analyst_Bot_2
2026-07-01T09:00:00,11,Analyst Bot@acme,BENIGN,OK,read_text_file,"{""path"": ""project_pipeline.txt""}",benign_acme_Analyst_Bot_2
2026-07-01T09:00:00,12,Analyst Bot@acme,BENIGN,OK,write_file,"{""path"": ""README.md""}",benign_acme_Analyst_Bot_2
2026-07-01T09:00:00,13,Analyst Bot@acme,BENIGN,OK,read_media_file,"{""path"": ""shoots/SHOOT-2026-A/photo_002.jpg""}",benign_acme_Analyst_Bot_3
2026-07-01T09:00:00,14,Analyst Bot@acme,BENIGN,OK,list_allowed_directories,"{""path"": ""shoots/SHOOT-2026-A/photo_001.jpg""}",benign_acme_Analyst_Bot_3
2026-07-01T09:00:00,15,Analyst Bot@acme,BENIGN,OK,list_directory_with_sizes,"{""path"": ""shoots/SHOOT-2026-A/photo_002.jpg""}",benign_acme_Analyst_Bot_3
2026-07-01T09:00:00,16,Analyst Bot@acme,BENIGN,OK,search_files,"{""path"": ""README.md""}",benign_acme_Analyst_Bot_3
2026-07-01T09:00:00,17,Analyst Bot@acme,BENIGN,OK,read_text_file,"{""path"": ""project_pipeline.txt""}",benign_acme_Analyst_Bot_3
2026-07-01T09:00:00,18,Analyst Bot@acme,BENIGN,OK,create_directory,"{""path"": ""README.md""}",benign_acme_Analyst_Bot_3
2026-07-01T09:00:00,19,Analyst Bot@acme,BENIGN,OK,search_files,"{""path"": ""shoots/SHOOT-2026-A/photo_001.jpg""}",benign_acme_Analyst_Bot_4
2026-07-01T09:00:00,20,Analyst Bot@acme,BENIGN,OK,list_directory_with_sizes,"{""path"": ""shoots/SHOOT-2026-B/photo_001.jpg""}",benign_acme_Analyst_Bot_4
2026-07-01T09:00:00,21,Analyst Bot@acme,BENIGN,OK,list_directory,"{""path"": ""shoots/SHOOT-2026-B/photo_001.jpg""}",benign_acme_Analyst_Bot_5
2026-07-01T09:00:00,22,Analyst Bot@acme,BENIGN,OK,get_file_info,"{""path"": ""shoots/SHOOT-2026-B/photo_001.jpg""}",benign_acme_Analyst_Bot_5
2026-07-01T09:00:00,23,Analyst Bot@acme,BENIGN,OK,read_text_file,"{""path"": ""shoots/SHOOT-2026-A/photo_002.jpg""}",benign_acme_Analyst_Bot_5
2026-07-01T09:00:00,24,Analyst Bot@acme,BENIGN,OK,write_file,"{""path"": ""README.md""}",benign_acme_Analyst_Bot_5
2026-07-01T09:00:00,25,Analyst Bot@acme,BENIGN,OK,read_text_file,"{""path"": ""shoots/SHOOT-2026-A/photo_001.jpg""}",benign_acme_Analyst_Bot_6
