timestamp,index,persona,category,status,tool,args,run_id
2026-07-01T09:00:00,1,Scheduler Bot@acme,BENIGN,OK,slack_get_thread_replies,"{""channel"": ""general"", ""limit"": 39}",benign_Scheduler_Bot_at_acme_5
2026-07-01T09:00:00,2,Scheduler Bot@acme,BENIGN,OK,slack_get_channel_history,"{""channel"": ""engineering"", ""limit"": 44}",benign_Scheduler_Bot_at_acme_5
2026-07-01T09:00:00,3,Scheduler Bot@acme,BENIGN,OK,slack_get_channel_history,"{""channel"": ""announcements"", ""limit"": 39}",benign_Scheduler_Bot_at_acme_5
2026-07-01T09:00:00,4,Scheduler Bot@acme,BENIGN,OK,slack_get_thread_replies,"{""channel"": ""random"", ""limit"": 40}",benign_Scheduler_Bot_at_acme_5
2026-07-01T09:00:00,5,Scheduler Bot@acme,BENIGN,OK,slack_reply_to_thread,"{""channel"": ""engineering"", ""text"": ""Can someone review the PR when you get a sec?"", ""thread_ts"": ""1716161806.000886""}",benign_Scheduler_Bot_at_acme_5
2026-07-01T09:00:00,6,Ops Engineer@globex,BENIGN,OK,slack_get_user_profile,"{""channel"": ""random""}",benign_Ops_Engineer_at_globex_13
2026-07-01T09:00:00,7,Ops Engineer@globex,BENIGN,OK,slack_get_user_profile,"{""channel"": ""announcements""}",benign_Ops_Engineer_at_globex_13
2026-07-01T09:00:00,8,Ops Engineer@globex,BENIGN,OK,slack_post_message,"{""channel"": ""engineering"", ""text"": ""Deploy to staging is green :white_check_mark:""}",benign_Ops_Engineer_at_globex_13
2026-07-01T09:00:00,9,Ops Engineer@globex,BENIGN,OK,slack_post_message,"{""channel"": ""random"", ""text"": ""Can someone review the PR when you get a sec?""}",benign_Ops_Engineer_at_globex_13
2026-07-01T09:00:00,10,Scheduler Bot@acme,MISUSE,OK,slack_get_thread_replies,"{""channel"": ""engineering"", ""limit"": 44}",misuse_medium_Scheduler_Bot_at_acme_0
2026-07-01T09:00:00,11,Scheduler Bot@acme,MISUSE,OK,slack_get_user_profile,"{""channel"": ""announcements""}",misuse_medium_Scheduler_Bot_at_acme_0
2026-07-01T09:00:00,12,Scheduler Bot@acme,MISUSE,OK,slack_get_user_profile,"{""channel"": ""engineering""}",misuse_medium_Scheduler_Bot_at_acme_0
2026-07-01T09:00:00,13,Scheduler Bot@acme,MISUSE,OK,slack_reply_to_thread,"{""channel"": ""engineering"", ""text"": ""Deploy to staging is green :white_check_mark:"", ""thread_ts"": ""1711129321.000918"", ""_mistake"": ""medium: wrong mid-sensitivity target / broader scope than meant \u2014 sent the message to the wrong channel""}",misuse_medium_Scheduler_Bot_at_acme_0
2026-07-01T09:00:00,14,Support Agent@acme,BENIGN,OK,slack_get_user_profile,"{""channel"": ""general""}",benign_Support_Agent_at_acme_19
2026-07-01T09:00:00,15,Support Agent@acme,BENIGN,OK,slack_get_channel_history,"{""channel"": ""engineering"", ""limit"": 23}",benign_Support_Agent_at_acme_19
2026-07-01T09:00:00,16,Ops Engineer@globex,BENIGN,OK,slack_get_channel_history,"{""channel"": ""engineering"", ""limit"": 33}",benign_Ops_Engineer_at_globex_0
2026-07-01T09:00:00,17,Ops Engineer@globex,BENIGN,OK,slack_get_thread_replies,"{""channel"": ""random"", ""limit"": 31}",benign_Ops_Engineer_at_globex_0
2026-07-01T09:00:00,18,Analyst Bot@globex,BENIGN,OK,slack_get_channel_history,"{""channel"": ""random"", ""limit"": 32}",benign_Analyst_Bot_at_globex_13
2026-07-01T09:00:00,19,Analyst Bot@globex,BENIGN,OK,slack_get_users,"{""channel"": ""announcements""}",benign_Analyst_Bot_at_globex_13
2026-07-01T09:00:00,20,Analyst Bot@globex,BENIGN,OK,slack_list_channels,"{""channel"": ""engineering""}",benign_Analyst_Bot_at_globex_13
2026-07-01T09:00:00,21,Analyst Bot@globex,BENIGN,OK,slack_get_user_profile,"{""channel"": ""general""}",benign_Analyst_Bot_at_globex_13
2026-07-01T09:00:00,22,Ops Engineer@acme,BENIGN,OK,slack_get_channel_history,"{""channel"": ""random"", ""limit"": 40}",benign_Ops_Engineer_at_acme_5
2026-07-01T09:00:00,23,Ops Engineer@acme,BENIGN,OK,slack_get_channel_history,"{""channel"": ""announcements"", ""limit"": 11}",benign_Ops_Engineer_at_acme_5
2026-07-01T09:00:00,24,Ops Engineer@acme,BENIGN,OK,slack_post_message,"{""channel"": ""engineering"", ""text"": ""Deploy to staging is green :white_check_mark:""}",benign_Ops_Engineer_at_acme_5
2026-07-01T09:00:00,25,Scheduler Bot@globex,BENIGN,OK,slack_get_user_profile,"{""channel"": ""random""}",benign_Scheduler_Bot_at_globex_5
2026-07-01T09:00:00,26,Scheduler Bot@globex,BENIGN,OK,slack_list_channels,"{""channel"": ""engineering""}",benign_Scheduler_Bot_at_globex_5
2026-07-01T09:00:00,27,Support Agent@globex,BENIGN,OK,slack_list_channels,"{""channel"": ""general""}",benign_Support_Agent_at_globex_17
2026-07-01T09:00:00,28,Support Agent@globex,BENIGN,OK,slack_get_channel_history,"{""channel"": ""engineering"", ""limit"": 12}",benign_Support_Agent_at_globex_17
2026-07-01T09:00:00,29,Support Agent@globex,BENIGN,OK,slack_post_message,"{""channel"": ""engineering"", ""text"": ""Standup notes posted in the doc.""}",benign_Support_Agent_at_globex_17
2026-07-01T09:00:00,30,Analyst Bot@globex,BENIGN,OK,slack_get_user_profile,"{""channel"": ""random""}",benign_Analyst_Bot_at_globex_11
2026-07-01T09:00:00,31,Analyst Bot@globex,BENIGN,OK,slack_get_channel_history,"{""channel"": ""general"", ""limit"": 50}",benign_Analyst_Bot_at_globex_11
2026-07-01T09:00:00,32,Analyst Bot@globex,BENIGN,OK,slack_get_channel_history,"{""channel"": ""announcements"", ""limit"": 22}",benign_Analyst_Bot_at_globex_11
2026-07-01T09:00:00,33,Analyst Bot@globex,BENIGN,OK,slack_get_channel_history,"{""channel"": ""random"", ""limit"": 31}",benign_Analyst_Bot_at_globex_11
2026-07-01T09:00:00,34,Analyst Bot@globex,BENIGN,OK,slack_list_channels,"{""channel"": ""general""}",benign_Analyst_Bot_at_globex_11
2026-07-01T09:00:00,35,Scheduler Bot@globex,BENIGN,OK,slack_get_thread_replies,"{""channel"": ""general"", ""limit"": 21}",benign_Scheduler_Bot_at_globex_6
2026-07-01T09:00:00,36,Scheduler Bot@globex,BENIGN,OK,slack_get_channel_history,"{""channel"": ""engineering"", ""limit"": 46}",benign_Scheduler_Bot_at_globex_6
2026-07-01T09:00:00,37,Scheduler Bot@globex,BENIGN,OK,slack_reply_to_thread,"{""channel"": ""general"", ""text"": ""Standup notes posted in the doc."", ""thread_ts"": ""1713123604.000770""}",benign_Scheduler_Bot_at_globex_6
2026-07-01T09:00:00,38,Scheduler Bot@acme,BENIGN,OK,slack_get_thread_replies,"{""channel"": ""announcements"", ""limit"": 22}",benign_Scheduler_Bot_at_acme_15
