timestamp,index,persona,category,status,tool,args,run_id
2026-07-01T09:00:00,1,Analyst Bot@acme,BENIGN,OK,list_tables,"{""table_name"": ""public_metrics""}",benign_acme_Analyst_Bot_0
2026-07-01T09:00:00,2,Analyst Bot@acme,BENIGN,OK,describe_table,"{""table_name"": ""deployments""}",benign_acme_Analyst_Bot_0
2026-07-01T09:00:00,3,Analyst Bot@acme,BENIGN,OK,insert_row,"{""table_name"": ""public_metrics""}",benign_acme_Analyst_Bot_0
2026-07-01T09:00:00,4,Analyst Bot@acme,BENIGN,OK,describe_table,"{""table_name"": ""deployments""}",benign_acme_Analyst_Bot_1
2026-07-01T09:00:00,5,Analyst Bot@acme,BENIGN,OK,describe_table,"{""table_name"": ""deployments""}",benign_acme_Analyst_Bot_1
2026-07-01T09:00:00,6,Analyst Bot@acme,BENIGN,OK,list_tables,"{""table_name"": ""public_metrics""}",benign_acme_Analyst_Bot_1
2026-07-01T09:00:00,7,Analyst Bot@acme,BENIGN,OK,list_tables,"{""table_name"": ""deployments""}",benign_acme_Analyst_Bot_1
2026-07-01T09:00:00,8,Analyst Bot@acme,BENIGN,OK,describe_table,"{""table_name"": ""deployments""}",benign_acme_Analyst_Bot_2
2026-07-01T09:00:00,9,Analyst Bot@acme,BENIGN,OK,read_query,"{""table_name"": ""public_metrics""}",benign_acme_Analyst_Bot_2
2026-07-01T09:00:00,10,Analyst Bot@acme,BENIGN,OK,list_tables,"{""table_name"": ""deployments""}",benign_acme_Analyst_Bot_2
2026-07-01T09:00:00,11,Analyst Bot@acme,BENIGN,OK,list_tables,"{""table_name"": ""public_metrics""}",benign_acme_Analyst_Bot_2
2026-07-01T09:00:00,12,Analyst Bot@acme,BENIGN,OK,describe_table,"{""table_name"": ""public_metrics""}",benign_acme_Analyst_Bot_2
2026-07-01T09:00:00,13,Analyst Bot@acme,BENIGN,OK,list_tables,"{""table_name"": ""public_metrics""}",benign_acme_Analyst_Bot_3
2026-07-01T09:00:00,14,Analyst Bot@acme,BENIGN,OK,read_query,"{""table_name"": ""deployments""}",benign_acme_Analyst_Bot_3
2026-07-01T09:00:00,15,Analyst Bot@acme,BENIGN,OK,write_query,"{""table_name"": ""deployments""}",benign_acme_Analyst_Bot_3
2026-07-01T09:00:00,16,Analyst Bot@acme,BENIGN,OK,describe_table,"{""table_name"": ""deployments""}",benign_acme_Analyst_Bot_4
2026-07-01T09:00:00,17,Analyst Bot@acme,BENIGN,OK,describe_table,"{""table_name"": ""deployments""}",benign_acme_Analyst_Bot_4
2026-07-01T09:00:00,18,Analyst Bot@acme,BENIGN,OK,list_tables,"{""table_name"": ""deployments""}",benign_acme_Analyst_Bot_4
2026-07-01T09:00:00,19,Analyst Bot@acme,BENIGN,OK,list_tables,"{""table_name"": ""public_metrics""}",benign_acme_Analyst_Bot_4
2026-07-01T09:00:00,20,Analyst Bot@acme,BENIGN,OK,insert_row,"{""table_name"": ""deployments""}",benign_acme_Analyst_Bot_4
2026-07-01T09:00:00,21,Analyst Bot@acme,BENIGN,OK,write_query,"{""table_name"": ""public_metrics""}",benign_acme_Analyst_Bot_4
2026-07-01T09:00:00,22,Support Agent@acme,BENIGN,OK,list_tables,"{""table_name"": ""public_metrics""}",benign_acme_Support_Agent_0
2026-07-01T09:00:00,23,Support Agent@acme,BENIGN,OK,list_tables,"{""table_name"": ""deployments""}",benign_acme_Support_Agent_0
2026-07-01T09:00:00,24,Support Agent@acme,BENIGN,OK,read_query,"{""table_name"": ""deployments""}",benign_acme_Support_Agent_0
2026-07-01T09:00:00,25,Support Agent@acme,BENIGN,OK,read_query,"{""table_name"": ""deployments""}",benign_acme_Support_Agent_1
2026-07-01T09:00:00,26,Support Agent@acme,BENIGN,OK,read_query,"{""table_name"": ""deployments""}",benign_acme_Support_Agent_1
2026-07-01T09:00:00,27,Support Agent@acme,BENIGN,OK,describe_table,"{""table_name"": ""deployments""}",benign_acme_Support_Agent_1
2026-07-01T09:00:00,28,Support Agent@acme,BENIGN,OK,list_tables,"{""table_name"": ""public_metrics""}",benign_acme_Support_Agent_1
2026-07-01T09:00:00,29,Support Agent@acme,BENIGN,OK,describe_table,"{""table_name"": ""public_metrics""}",benign_acme_Support_Agent_1
2026-07-01T09:00:00,30,Support Agent@acme,BENIGN,OK,insert_row,"{""table_name"": ""public_metrics""}",benign_acme_Support_Agent_1
2026-07-01T09:00:00,31,Support Agent@acme,BENIGN,OK,describe_table,"{""table_name"": ""public_metrics""}",benign_acme_Support_Agent_2
2026-07-01T09:00:00,32,Support Agent@acme,BENIGN,OK,read_query,"{""table_name"": ""deployments""}",benign_acme_Support_Agent_2
2026-07-01T09:00:00,33,Support Agent@acme,BENIGN,OK,insert_row,"{""table_name"": ""public_metrics""}",benign_acme_Support_Agent_2
2026-07-01T09:00:00,34,Support Agent@acme,BENIGN,OK,insert_row,"{""table_name"": ""deployments""}",benign_acme_Support_Agent_2
2026-07-01T09:00:00,35,Support Agent@acme,BENIGN,OK,list_tables,"{""table_name"": ""public_metrics""}",benign_acme_Support_Agent_3
2026-07-01T09:00:00,36,Support Agent@acme,BENIGN,OK,list_tables,"{""table_name"": ""deployments""}",benign_acme_Support_Agent_3
2026-07-01T09:00:00,37,Support Agent@acme,BENIGN,OK,describe_table,"{""table_name"": ""deployments""}",benign_acme_Support_Agent_3
2026-07-01T09:00:00,38,Support Agent@acme,BENIGN,OK,read_query,"{""table_name"": ""public_metrics""}",benign_acme_Support_Agent_3
2026-07-01T09:00:00,39,Support Agent@acme,BENIGN,OK,read_query,"{""table_name"": ""deployments""}",benign_acme_Support_Agent_4
2026-07-01T09:00:00,40,Support Agent@acme,BENIGN,OK,read_query,"{""table_name"": ""deployments""}",benign_acme_Support_Agent_4
2026-07-01T09:00:00,41,Support Agent@acme,BENIGN,OK,describe_table,"{""table_name"": ""deployments""}",benign_acme_Support_Agent_5
2026-07-01T09:00:00,42,Support Agent@acme,BENIGN,OK,list_tables,"{""table_name"": ""deployments""}",benign_acme_Support_Agent_5
2026-07-01T09:00:00,43,Support Agent@acme,BENIGN,OK,describe_table,"{""table_name"": ""public_metrics""}",benign_acme_Support_Agent_5
2026-07-01T09:00:00,44,Support Agent@acme,BENIGN,OK,read_query,"{""table_name"": ""public_metrics""}",benign_acme_Support_Agent_5
